B cells,Dendritic cells,Endothelial cells,Epithelial cells,Fibroblasts,Monocytes and Macrophages,NK cells,PCs,PVL,T cells CD4,T cells CD8
0.092708275,0.20443383,0.059277598,2.35427e-05,0.0027424237,0.006273898,0.12315735,0.00037194008,0.0031529223,0.15215942,0.3556988
0.0012809972,0.26990992,0.034343198,0.0002216468,0.009759808,0.35425627,0.019534722,0.06536421,0.016621694,0.17772116,0.050986424
0.23653135,0.20590901,0.06101868,0.0126179,0.3301863,0.002097575,0.0019387361,0.0007436209,0.009313269,0.035978463,0.10366514
0.012289905,0.086475,0.05690129,4.1487565e-06,0.052034155,0.077029586,0.0047406605,0.24341245,0.0012240112,0.45278698,0.013101788
0.006106701,0.014108157,0.03928974,2.9359662e-06,0.29176337,0.08310444,0.013053694,0.0966468,0.12626855,0.32942343,0.00023221054
0.56333685,0.0038336823,0.00021954445,1.01109315e-07,6.651903e-06,7.478182e-07,0.001516073,6.446961e-08,6.0967344e-05,0.35799822,0.07302709
0.012977172,0.040192686,0.01743379,0.0403312,0.11122902,0.1288129,0.035110813,0.21981516,0.14222616,0.24923968,0.0026313849
0.002294318,0.32162157,0.017244065,4.7002566e-05,0.097523056,0.08697499,0.00037384595,0.37963295,0.0049429224,0.08644605,0.0028992489
4.773039e-05,0.0006475684,0.0007743152,0.9230464,1.3768243e-05,7.316621e-05,0.00021204255,1.2055002e-05,0.073077135,1.3488565e-06,0.002094492
7.837057e-05,0.10693593,0.09267342,1.5837166e-08,0.23570716,0.06030689,0.011873546,0.3863302,0.012504178,0.08794102,0.0056492696
0.18487419,0.036465354,0.11849451,1.2379654e-05,0.21531196,0.032377545,0.0068321596,0.14454475,0.04605964,0.20720646,0.007821052
0.011911971,0.054419335,0.09933922,0.0003076576,0.05319951,0.10318388,0.0015097293,0.47374603,0.052428316,0.14805731,0.0018970147
0.011910516,0.00071251154,0.0020318357,0.67788756,4.226016e-05,1.0872595e-05,0.24840596,0.030841079,0.024735574,2.377788e-05,0.0033980964
0.4673077,0.092569396,0.0037615544,1.2300935e-06,0.001015675,1.870477e-05,0.011461584,2.5302857e-05,0.00031837757,0.4152135,0.008306985
0.23179069,0.06974697,0.03822708,0.17251822,0.019907407,0.0015894247,0.057860285,0.022087406,0.09267099,0.14487907,0.14872243
0.0017353754,0.0013500487,0.00096778595,0.0048248335,6.474079e-05,0.46358794,0.34800982,0.13784486,0.027176762,0.01438714,5.06457e-05
0.024909683,0.054715853,0.034222234,3.8357367e-08,0.008935229,0.57330996,0.05651957,0.08271285,0.0022620938,0.16085663,0.0015558936
0.058469445,0.0008421849,0.018656692,0.7458948,3.870608e-05,0.00020424623,0.13855971,0.013904104,0.018528655,1.3900076e-05,0.004887553
0.10070695,0.011442588,0.036169678,0.08884057,0.23340532,0.20526539,0.007853449,0.095545106,0.13143796,0.03673323,0.052599784
0.0021119935,0.005823086,0.041348353,0.37667942,0.00059477414,0.13389203,0.01635966,0.043114163,0.26530483,0.113688126,0.0010836138
0.00027357924,0.0035902858,0.2502302,0.42699033,0.0034447615,0.0003284915,0.18451871,0.01597859,0.085137315,0.0021825198,0.027325217
0.0070109754,0.054077867,0.14512634,0.015274472,0.00887885,0.19433272,0.14904767,0.02063196,0.06779305,0.31321025,0.02461586
0.0049455874,0.053356275,0.030810244,0.7043599,0.07063706,0.0008567583,0.0041135894,0.022982309,0.05593933,0.05158109,0.0004179143
0.006481574,0.0699213,0.079592995,0.0012559807,0.048860457,0.027118627,0.06732568,0.36846158,0.031863682,0.17519352,0.12392464
0.00044431357,0.24072579,0.0011657013,6.222384e-05,8.04185e-05,0.647972,0.09813058,0.00031835525,0.0015830058,0.009380679,0.00013691455
0.061361276,0.07878664,0.3215103,0.0074749906,0.04315582,0.028570112,0.028225036,0.06046237,0.19330856,0.057411492,0.11973343
0.29106832,0.030319626,0.015170547,0.015271312,0.0038170002,0.00046286552,0.0062253335,0.00029245135,0.0050827665,0.15463874,0.47765106
0.33844408,0.096569926,0.25897408,4.795945e-05,0.052116904,0.004584579,0.0022103204,0.012571266,0.0072077387,0.17111151,0.056161627
0.03888487,0.06876499,0.016476436,0.5748347,0.0005557078,0.002421868,0.04026505,0.14722885,0.106481805,0.0011111851,0.0029744431
0.005288218,0.035172418,0.22828308,3.972339e-07,0.11319457,0.48204768,0.0099001685,0.0058305436,0.09379241,0.02402928,0.0024612332
0.36844075,0.13524024,0.05027679,6.2535764e-05,0.054494884,0.004742817,0.07839285,0.060842577,0.00800789,0.16129294,0.07820575
6.621886e-05,0.0002316368,0.0033950056,0.8708603,3.04994e-06,4.796782e-06,0.00574602,7.1348165e-07,0.11968736,2.3577115e-06,2.4930043e-06
0.008228774,0.11011691,0.079673715,0.0008680931,0.00046613373,0.03730185,0.028661331,0.0016354311,0.000863195,0.09831299,0.6338716
0.0011677122,0.008450006,0.001187012,0.29068726,6.6625566e-05,0.19724247,0.006941612,0.0002023288,0.00390127,0.008100484,0.48205316
0.015394893,0.036306858,0.05130888,9.941455e-08,0.01188251,0.47984993,0.03536924,0.025242578,0.039477386,0.29828995,0.00687762
0.004147806,0.0050739436,6.272866e-05,0.391194,0.000104251485,0.053388588,0.43200704,4.4344946e-05,0.03062405,0.08327941,7.385536e-05
0.00044260465,0.0061727725,0.029626973,0.38786516,0.0011195565,0.19952458,0.039013386,0.006710849,0.010522155,0.0020086225,0.31699336
0.020962836,0.07341846,0.2924333,5.042586e-06,0.08325544,0.010622114,0.13662866,0.1917868,0.1455385,0.040725674,0.004623216
0.41255715,0.03281852,0.06279632,0.00459199,0.0033552267,0.0004243161,0.035849653,0.00042088242,0.016587451,0.26844788,0.16215062
0.0035435776,0.106592454,0.016605752,0.00062886986,0.2863243,0.0055546835,0.09601857,0.08596561,0.10563405,0.24812481,0.04500732
0.40758082,0.0016418651,0.006528942,0.33237165,0.00041798878,1.5979866e-05,0.17686747,9.983242e-08,0.030250682,0.03243407,0.011890386
0.047584597,0.09657178,0.080100045,0.011175122,0.04786067,0.014144021,0.02777112,0.4058532,0.09794072,0.091486864,0.07951183
0.024613999,0.0015084767,0.49481684,0.09814049,3.1091615e-05,0.04229181,0.0006610732,0.0044429777,0.33324784,0.00024172766,3.6963434e-06
0.010573309,0.010457197,0.010347636,0.8540062,0.00014338187,6.004762e-05,0.07208603,0.0012257824,0.035058033,0.0013067458,0.00473559
0.040122356,0.02672157,0.062096745,0.001887898,0.13754806,0.011487914,0.049728233,0.30973026,0.043785706,0.2769717,0.039919548
0.0014081802,0.061293993,0.1633099,0.00021879336,0.059282318,0.11963015,0.22283205,0.056345463,0.07087247,0.20031127,0.044495396
0.010846328,0.060985494,0.002498541,0.7625438,1.1326713e-05,0.0068780445,0.042908058,1.736462e-05,0.027107887,8.61974e-05,0.086116865
0.04312357,0.048354328,0.0009571749,0.64698005,0.00015847727,4.2190413e-06,0.22285707,0.0006395761,0.026097048,0.00037468763,0.010453848
0.013145169,0.17557046,0.14206749,0.0010194217,0.03402528,0.08001625,0.014510461,0.174638,0.0013597407,0.16995004,0.1936977
0.00019551336,0.000104733066,0.017399896,0.9040674,7.961675e-06,2.9238989e-05,0.027999055,1.172332e-05,0.012848558,0.0006432487,0.036692645
0.031701237,0.052957997,0.089952774,0.16872454,0.06632234,0.061379388,0.18611377,0.031410873,0.10724275,0.05380998,0.15038441
0.012960761,0.10020958,0.41023692,0.00097360084,0.04506982,0.020280447,0.0029015697,0.25940236,0.012384294,0.089544296,0.04603635
0.04892342,0.17247823,0.04809327,0.00012207769,0.12120651,0.16521628,0.10251414,0.33720085,0.0012908578,0.0010059794,0.0019484056
0.2317434,0.004278281,0.1235607,9.437794e-05,0.1357242,0.0008125628,0.11537762,0.00023688111,0.08206206,0.042422533,0.26368737
0.028755216,0.0027202885,0.001464161,0.42301312,7.759777e-05,0.18666318,0.00920604,0.26367375,0.07730682,0.006983951,0.00013581871
0.44496846,0.0075366227,0.001704835,0.000125543,4.357131e-05,1.8664141e-05,0.0016972363,1.3340027e-06,0.00033057603,0.055045024,0.48852816
0.0050085816,0.41951376,0.10569949,2.2051697e-07,0.030669346,0.03440486,0.012410704,0.082046725,0.14237076,0.14436346,0.023512159
0.000857553,0.00019184378,0.0016521654,0.78766775,2.1866963e-05,0.0007265697,0.18558817,4.575957e-05,0.0035488605,1.7207554e-06,0.019697709
0.00071312336,0.0073739057,0.020692138,0.50236106,0.00040532555,0.002419859,0.2331231,0.00027734396,0.13041393,0.0013349167,0.10088532
0.39820972,0.0695945,0.041342966,0.0044672377,0.09049812,0.0016177134,0.005866114,0.0025980643,0.004935113,0.19306064,0.1878098
0.1881019,0.0071500684,0.068795905,0.17102127,0.008942422,0.0027494372,0.011755395,0.016060866,0.016448522,0.012944461,0.49602976
0.074972436,0.11112495,0.012131117,0.25210464,0.09103996,0.0032179698,0.08013312,0.112981014,0.07455037,0.15070218,0.037042253
0.0029185158,0.14263675,0.06568475,2.43392e-05,0.037487578,0.13222587,0.021238234,0.562006,0.020532914,0.014605479,0.00063956267
0.031528,0.033706464,0.014314639,0.40603846,0.18404303,0.020587565,0.05658947,0.22645235,0.012411717,0.004637109,0.009691163
0.0012631979,0.21403646,0.0027899556,9.908559e-07,0.00839054,0.4872368,0.1505269,0.032176692,0.021119662,0.07788426,0.0045745345
0.0036003583,0.10778777,0.04243707,0.00053345266,0.108509764,0.0006626486,0.037302177,0.33388585,0.040536962,0.21861815,0.10612579
0.00048403203,0.057421237,0.0075009596,0.5836359,6.496985e-05,0.22272691,0.12422665,7.4199647e-06,0.0036228779,9.026909e-05,0.00021873329
0.0043024663,0.004922352,0.0008890786,0.15700887,0.00012710065,0.57529765,0.1034238,0.07581365,0.058598492,0.019600777,1.5713576e-05
0.0049266606,0.0029552467,0.094429485,0.21618815,0.11230715,0.00022325685,0.017659713,0.099166535,0.3246045,0.11419311,0.01334619
0.0002833813,0.30288097,0.001388615,0.14740923,0.0033931048,0.32075584,0.0964447,0.013996893,0.11092557,0.0014239668,0.0010976946
0.00015315044,0.11576983,0.06507508,7.026249e-08,0.024451053,0.14675358,0.017772535,0.5835805,0.0046229167,0.034950756,0.006870522
9.8713e-06,0.00026586163,0.0015973912,0.84243,8.880821e-06,0.0006329295,0.0149579495,6.318996e-06,0.07267587,1.2441082e-05,0.06740256
0.12842628,0.08714271,0.076561525,0.19792652,0.035607167,0.15902027,0.1067172,0.09171704,0.0903611,0.0070338286,0.019486351
0.2967968,0.105309345,0.2776016,1.5170193e-05,0.052371103,0.009752222,0.0026030168,0.02715356,0.006304197,0.09557645,0.12651649
0.56357193,0.007390666,0.00012226221,3.7187036e-08,2.6911164e-05,1.8823904e-06,0.002526396,3.1680892e-07,4.993851e-05,0.38101745,0.045292255
2.2017222e-05,0.0007154258,0.25629726,0.5058524,3.24378e-05,1.4728045e-05,0.019445749,2.60409e-05,0.015594908,0.19873877,0.003260248
0.0013655615,0.023263583,0.008227298,0.7199217,6.505858e-05,1.2854121e-05,0.03703285,1.1859607e-05,0.025072752,0.077733494,0.107293
2.8624732e-05,0.02604429,0.020128265,7.5281474e-07,0.016320404,0.3498586,0.16736329,0.41176444,0.006062976,0.001682514,0.00074584724
5.4777112e-05,0.00022293159,0.00056618016,0.87875915,1.8109818e-05,0.008604999,0.065253094,1.7050845e-05,0.012960415,2.7798815e-05,0.03351554
0.020474514,0.2716732,0.004850618,0.0109714195,0.27648646,0.0045313365,0.050676066,0.12743177,0.16511439,0.040405918,0.027384363
0.0040142806,0.19705881,0.012489879,3.050276e-08,0.22180495,0.10022135,0.025631363,0.3781851,0.015692752,0.04177201,0.0031295181
0.04406602,0.011963248,0.009011492,0.42736858,0.014203909,0.00040887747,0.08244756,0.10213709,0.19791883,0.023802426,0.08667195
0.18909349,0.031448934,0.052119337,0.06664098,0.13685364,0.00019117355,0.13320036,0.03990754,0.10217659,0.1670515,0.08131645
0.0075901733,0.10328355,0.0054835174,2.6367834e-07,0.038469855,0.362925,0.070725694,0.36084133,0.0089365365,0.025736738,0.016007334
0.0206166,0.06401618,0.20746411,1.4012999e-06,0.017159805,0.3976169,0.008812051,0.007838936,0.05874935,0.21500832,0.002716323
0.00029805338,0.09839896,0.018472144,0.24074188,4.521839e-05,0.37029803,0.20114547,0.0006941545,0.011939831,0.002460463,0.05550579
0.00080550514,0.027572835,0.21270867,1.1270662e-06,0.1041954,0.5075203,0.0060103564,6.0386745e-05,0.13883841,0.0018765086,0.00041053531
0.0050264657,0.24683309,0.27129596,0.0017199686,0.05731935,0.25639343,0.008678297,0.005424653,0.08373723,0.02855025,0.035021324
0.024528123,0.023060339,0.2340464,0.52747226,0.020557577,0.0021306693,0.003369287,0.03373156,0.11949387,0.009750634,0.0018592855
0.0117307855,0.044419244,0.016083935,0.5051534,0.07860029,0.0151337655,0.008380218,0.13793081,0.17370968,0.008519448,0.00033836465
0.00079624663,0.019228673,0.051584393,0.43632704,0.00011251349,0.005243608,0.015733214,0.0018932191,0.0024806343,0.1910871,0.2755133
0.00015123581,0.003624573,0.006637343,0.82875216,3.059766e-05,2.785178e-05,0.09274452,7.710548e-05,0.0075359186,0.0016087549,0.058809903
0.22608837,0.05739797,0.3603065,3.1475716e-05,0.018887158,0.0015876846,0.012152109,0.042856377,0.066744715,0.21066874,0.0032788704
0.0008836855,0.00026112926,0.0033113826,0.668805,0.00020140714,0.016736438,0.045068577,7.3668134e-06,0.26188105,0.0001615993,0.0026823161
0.0010996107,0.0035059666,0.013768662,0.72795236,0.018829236,0.20494178,0.004611319,0.010765475,0.01432885,0.00017674023,2.005499e-05
0.41264644,0.10983261,0.09583943,1.4501824e-05,0.018081525,0.0007618104,0.01230129,0.00012942051,0.014322655,0.15822281,0.17784749
0.00020885884,0.00048070628,0.00061442313,0.9359799,5.164944e-06,1.322595e-05,0.04726309,7.088519e-05,0.0153055135,2.1326496e-06,5.610557e-05
0.0005953468,0.00014841743,0.0010654787,0.67122006,0.00020819955,6.203222e-05,0.0017679364,1.7393411e-05,0.32485482,2.6506534e-05,3.3706357e-05
0.01597585,0.057844847,0.12974861,0.10351723,0.12687522,0.00068257895,0.08761051,0.19765848,0.114827745,0.07729018,0.08796878
0.14282018,0.061500076,0.24015704,7.5683574e-06,0.12116188,0.020501554,0.009155747,0.17468943,0.035916865,0.14564902,0.04844062
0.10758434,0.11824323,0.18849076,1.6674041e-05,0.0755128,0.006102112,0.014096446,0.18868847,0.048819155,0.076491505,0.17595448
0.15309416,0.05094807,0.14816488,0.0018400266,0.11524947,0.049142364,0.07662557,0.053868603,0.152348,0.09941693,0.09930192
0.004522229,0.03496193,0.20688415,0.103519894,0.11411278,0.0009800387,0.080784746,0.13952547,0.0632739,0.08619014,0.16524473
0.0009452005,0.0030287816,0.019177176,0.59294784,0.007105959,0.00018034886,0.08781525,0.12886088,0.11252552,0.0101667605,0.03724619
0.55750406,0.03766854,0.17866167,3.4178315e-06,0.03779584,0.0040456853,0.00866258,0.00028130916,0.0075482144,0.11200897,0.05581976
0.0107467035,0.042680383,0.03835678,0.014009404,0.12439415,0.05307459,0.10215135,0.2991033,0.044833332,0.21159045,0.059059538
0.022009268,0.023139115,0.26901704,1.1737406e-05,0.122418165,0.020767707,0.098307535,0.06535963,0.13717458,0.18976636,0.052028894
0.048963465,0.089297235,0.045818873,0.003118909,0.09162861,0.02842361,0.09920317,0.29482937,0.014339199,0.21558067,0.06879687
0.00071753917,0.1608229,0.069384694,0.10258903,0.05909863,0.18260399,0.096984446,0.001502014,0.0390428,0.10508827,0.1821657
0.001983061,0.1507181,0.0033293187,7.026938e-07,0.05269478,0.002837053,0.07422891,0.18458053,0.0065892483,0.37752825,0.1455101
0.0032839212,0.112548396,0.15368149,2.1309063e-07,0.21871898,0.097906254,0.06524624,0.14096639,0.028638432,0.13654147,0.0424682
0.0030582095,0.12593536,0.21332228,6.5938443e-06,0.048456397,0.009135479,0.056914773,0.15539764,0.049403936,0.28227186,0.056097493
0.00013225406,0.0015082104,0.038310587,0.7248806,2.3533014e-05,8.841196e-06,0.040916234,5.79613e-05,0.19392107,0.00021082885,2.9969344e-05
0.027611643,0.06489173,0.15696122,5.4265894e-07,0.122045964,0.009724737,0.022186967,0.00011330703,0.017482921,0.4249317,0.15404926
0.025447037,0.07213819,0.078342766,0.28229696,0.04490947,0.004450038,0.010290848,0.3567507,0.01661906,0.10774691,0.0010080372
0.015124741,0.03443136,0.3400557,0.00022156614,0.059497543,0.07466743,0.057299953,0.059068587,0.02108343,0.07210789,0.26644188
0.027841907,0.19172327,0.103103355,0.00037025334,0.02098423,0.20049495,0.018716173,0.35120144,0.0024955035,0.06859299,0.014475965
0.0681952,0.2138873,0.16377538,0.023294223,0.053021267,0.039099433,0.074518785,0.05326122,0.18680407,0.07162,0.05252311
0.001150116,0.051301282,0.1337024,0.07629626,0.15584885,0.00091745605,0.1371048,0.035432786,0.029265508,0.22606522,0.15291533
0.0068852035,0.05501714,0.24244511,0.0010892666,0.17897272,0.032250397,0.08382408,0.045484204,0.003223253,0.05572462,0.295084
0.013508436,0.03277879,0.022112157,3.9475913e-06,0.17514588,0.21473345,0.04356799,0.005243564,0.023570672,0.17450762,0.2948275
0.00018016064,0.04810986,0.17550358,3.0175315e-06,0.12884799,0.47847065,0.012794226,0.0002148838,0.15431586,0.0009098801,0.00064986286
0.0004965102,0.0001396273,0.0052691544,0.97202265,4.8268837e-05,0.00097263674,0.001472471,1.9395062e-05,0.0017367869,0.0001520273,0.017670512
0.0017398597,0.00055194,0.044964463,8.739545e-06,0.10396537,0.2744323,0.0057839397,0.0011294098,0.5667839,7.7017125e-05,0.0005630106
0.029227355,0.022784222,0.28848484,0.056613456,0.026611079,0.024959138,0.0012725353,0.10860407,0.18585622,0.2547086,0.0008785277
0.01602026,0.2689896,0.012022635,6.998135e-08,0.38194665,0.085257694,0.021906096,0.05536647,0.047960702,0.10635965,0.004170208
0.0015184507,0.028825618,0.02805958,0.00047666585,0.13991898,0.0006928739,0.123325825,0.4214349,0.097897954,0.11882233,0.039026782
0.0328003,0.06407092,0.009518887,0.0110341245,0.22445384,0.030649964,0.07736695,0.031574845,0.0755064,0.049989715,0.393034
0.0008449537,0.048488423,0.073782355,5.521805e-06,0.082050055,0.20964566,0.25519943,0.092678495,0.09788267,0.13648829,0.0029341907
0.12132405,0.07272058,0.13392076,1.2416266e-06,0.010545829,0.23490416,0.061441425,0.30458072,0.0029341218,0.05098386,0.0066432836
0.0037158227,0.2322644,0.022626108,0.0020151453,0.13382116,0.056125566,0.0018464049,0.25755396,0.0037124576,0.15349095,0.132828
0.0345664,0.016322376,0.02418641,0.000351345,0.13548997,0.030088853,0.005147294,0.2383694,0.00666449,0.18214706,0.32666636
0.24197617,0.01671867,0.043818258,0.24684063,0.08923735,0.004731287,0.0017692583,0.037618335,0.13635898,0.082525,0.098406054
0.002893442,0.0009332947,0.00573167,0.8936101,0.0008427658,0.00047288314,0.055972554,0.004341759,0.025026906,5.2582664e-06,0.0101693515
0.0013020243,0.0049068397,0.0024322104,2.0770662e-07,3.988845e-05,0.7266149,0.029960323,0.0030696397,0.016676161,0.21496834,2.9479519e-05
0.0048147314,0.1271961,0.0064947195,1.6836714e-07,0.037312087,0.55585223,0.06685242,0.17541967,0.007678078,0.017186616,0.0011931381
0.032210268,0.03362996,0.1312769,0.19210537,0.09790996,0.00041071695,0.055188805,0.061066523,0.11370936,0.19964781,0.08284431
0.0048616454,0.09631212,0.19838616,0.13436662,0.020508476,0.001180677,0.30426645,0.00082505646,0.069427446,0.07212292,0.09774244
0.03489806,0.14517003,0.15036651,0.019956687,0.0057280227,0.004677127,0.01450254,0.0060425233,0.0067866202,0.14404911,0.4678228
0.00082049414,0.017832918,0.4896281,7.624138e-08,0.057600096,0.06339664,0.035308767,3.643687e-05,0.06404678,0.11577511,0.15555458
0.0008570048,0.2216378,0.0076719373,6.8588605e-07,0.008866361,0.14249122,0.026479527,0.5762458,0.013898608,0.0017259134,0.00012511601
0.0020236117,0.15725952,0.03484823,2.6895464e-09,0.21592507,0.21830219,0.0046632523,0.25102922,0.019945066,0.08829709,0.0077067334
1.6897526e-07,4.0377504e-06,6.2942716e-05,0.9969185,0.00019744094,6.8346714e-07,0.00063989975,5.195548e-07,0.002174943,2.9287003e-07,5.800846e-07
0.077749886,0.13195637,0.11728895,0.031175558,0.17629126,0.0038159604,0.009860248,0.031790722,0.020454636,0.13327934,0.266337
0.01612451,0.059190635,0.0073562013,0.58481866,0.0003479908,0.00036451657,0.038306907,0.00051917625,0.09007226,0.007116209,0.19578291
1.7205304e-05,2.285214e-05,0.00055817317,0.99655926,1.7813618e-06,0.00042772118,0.00043899892,9.930689e-07,0.0011588129,7.5352983e-07,0.00081340864
0.00013362583,0.08313201,0.0376864,1.4813534e-07,0.02240788,0.24517952,0.04751945,0.5538487,0.0058459006,0.0035737827,0.00067265396
0.00010000685,0.007996295,0.11473701,0.67262435,0.00011670552,0.15543906,0.004682412,0.0014772747,0.03906016,0.0035380903,0.00022857926
0.017537694,0.18962508,0.09590091,0.08960225,0.019478707,0.004875482,0.06837166,0.005874672,0.025312651,0.013086799,0.4703341
0.017182177,0.16385342,0.0153424,0.460406,0.00097074214,0.00084251986,0.31205815,0.0010772276,0.00870551,1.9080957e-05,0.0195428
0.00069647166,0.011285676,0.017484229,0.04804079,0.14182562,0.0096795615,0.27302432,0.14687407,0.08834423,0.23772603,0.025018977
0.007954171,0.16004133,0.29143262,0.051097788,0.07865621,0.0035527477,0.072980426,0.18694311,0.06581255,0.023604002,0.057924956
0.003992315,0.08349426,0.11105837,2.5715233e-06,0.062444836,0.336914,0.021249149,0.072941005,0.023463989,0.25442487,0.030014612
0.0007341909,0.0013218164,0.019706415,0.7210267,0.00033088226,0.00016351399,0.055753283,0.00012356653,0.17847784,0.0005338259,0.021827964
0.011959787,0.00031149504,0.026332289,0.58616984,0.000687153,4.715959e-06,0.20787552,0.0036231126,0.16124745,0.0005818635,0.0012068031
0.15732275,0.12771444,0.2526143,3.4829958e-05,0.010919573,0.004907463,0.0427452,0.05967611,0.0056809103,0.035183366,0.30320108
0.0038722693,0.10998745,0.0027114032,4.3034724e-08,0.0055044815,0.4470565,0.04755898,0.3255732,0.0071885446,0.050400086,0.00014698412
0.0013327147,0.009710882,0.016241394,0.5095475,0.00028730385,0.008889909,0.20514825,8.199281e-05,0.034770954,0.011045368,0.20294377
0.011313865,0.19712737,0.033203095,2.9263421e-05,0.03837348,0.19301069,0.12275441,0.20996258,0.017544188,0.17004324,0.0066378475
0.019876016,0.0025737355,0.0002751337,0.0026214942,4.3307878e-06,0.8836876,0.028127378,0.017566508,0.015081424,0.030179389,7.012662e-06
0.0024432405,0.0016434834,0.14561372,0.3862539,0.00022540023,0.15528944,0.09834749,0.0023095377,0.20772675,0.000116941315,3.012809e-05
0.00081132003,0.079942495,0.05030365,0.47054487,0.00080524763,0.17517243,0.09656837,0.018814204,0.10634637,0.00065561093,3.5466415e-05
0.00012829802,0.00027646436,0.0024218415,0.98441744,0.00023934241,4.0863157e-05,0.004902361,6.285179e-05,0.0073037245,7.202802e-06,0.0001995494
0.0052951276,0.016701324,0.11789429,0.34609413,0.012116594,0.14180608,0.0016709546,0.2694914,0.08026012,0.0039444114,0.004725548
7.545747e-05,7.2806375e-05,0.002363512,0.7686001,3.3112028e-05,5.624848e-06,0.0024522652,2.4086972e-07,0.22639465,9.334476e-07,1.2306521e-06
0.00041372204,0.021428775,0.25370264,0.42706546,0.000628115,0.0005263398,0.13875479,0.00010576526,0.099724084,0.0058080917,0.051842246
0.24037907,0.024024686,0.03655009,0.025537552,0.0029855506,0.09660598,0.08223737,0.006497229,0.011802148,0.027355812,0.44602454
0.04320497,0.15058807,0.03896093,0.040052433,0.061596602,0.0019860575,0.12623477,0.18296948,0.030468585,0.30990258,0.014035538
0.0023890054,0.011443613,0.14790185,0.0045857546,0.075723335,0.00060447596,0.1673471,0.04203246,0.04890698,0.34418538,0.15488
0.19892156,0.087135136,0.025383338,1.6534415e-05,0.14364615,0.04805504,0.10605491,0.19447054,0.023043007,0.16807126,0.005202543
0.00013762897,0.0016658923,0.0039618295,0.9504694,0.0011265432,8.086771e-06,0.01532656,7.927814e-06,0.027228808,5.555135e-05,1.1785423e-05
0.0008593542,0.0061368747,0.00022939214,0.005217225,6.206198e-06,0.63260645,0.25768712,0.010207289,0.0027345247,0.08401051,0.0003051006
0.011961385,0.09798198,0.045898587,0.013286127,0.3352198,0.004774459,0.00095558236,0.19849797,0.0025139446,0.2789964,0.009913789
0.0002788197,0.00041590742,0.0065046083,0.91521883,0.00028137173,1.5279435e-05,0.0024474214,1.2051506e-06,0.07481414,1.2657649e-05,9.8165165e-06
0.023579838,0.017985083,0.0012539007,0.82210624,4.8779824e-05,0.00012203677,0.1031048,0.0031205902,0.015514614,0.000119392935,0.013044756
0.0030869653,0.0063791713,0.051191133,3.920189e-08,0.3092758,0.2938314,0.06122952,0.034854587,0.1293494,0.10984818,0.0009538092
0.029893577,0.068022385,0.4232781,0.055798717,0.01068631,0.012259464,0.01049634,0.032342996,0.25194275,0.09146996,0.013809339
0.00020962028,0.00095735036,0.0038406665,0.94474316,2.389519e-05,0.00015394014,0.018613935,4.078066e-05,0.029891301,2.7031415e-06,0.0015226622
0.009281418,0.0046937955,0.04106345,0.5944461,0.0010096652,0.0001066477,0.22660118,1.6004851e-05,0.071401395,0.003878601,0.047501743
0.04834414,0.20296702,0.09143249,0.04068908,0.12862062,0.1888359,0.03664822,0.10446027,0.035466056,0.09016357,0.032372627
0.008511811,0.22258401,0.15317383,0.017348154,0.34000084,0.16248219,0.02719922,0.024392677,0.0034690853,0.03486205,0.0059761754
0.002102541,0.0068543693,0.19333297,0.26369807,0.02804584,0.00024392967,0.06396106,0.0062109143,0.048674613,0.09663738,0.29023832
0.04014197,0.020637838,0.0523839,0.59754723,0.0063390564,0.00045818213,0.13456646,6.028977e-05,0.013778699,0.00013855219,0.13394776
0.0015693838,0.03141648,0.0014382399,0.0064632962,0.1440613,0.014383943,0.0019276508,0.5833617,0.21224916,0.0026258165,0.0005030449
0.22632891,0.15497673,0.03977653,0.09921085,0.046087198,0.0004964732,0.04607852,0.017061636,0.030038081,0.045340054,0.29460502
9.264781e-05,0.0009935448,0.0027953458,0.8222937,4.1648414e-05,3.4643894e-05,0.12354118,0.0024481146,0.007950725,0.0005241351,0.039284296
0.0001627205,0.0008313604,0.03336184,0.7719107,0.0003611001,0.00039758356,0.03956108,0.034003105,0.11935726,4.8024274e-05,5.226139e-06
3.6821122e-05,0.00013450201,0.0020240461,0.9135413,9.961595e-05,1.40176735e-05,0.0050758435,4.4933468e-06,0.07900786,2.7226772e-05,3.42571e-05
0.002367537,0.08631158,0.020934027,2.1390325e-07,0.033049323,0.06793706,0.0002383955,0.3180039,8.666595e-05,0.2564996,0.21457173
0.0062682056,0.08555545,0.01645877,3.3196836e-06,0.2652144,0.18381903,0.019316979,0.04190322,0.039522193,0.10192728,0.24001117
0.011356783,0.10208176,0.10918829,1.4031771e-06,0.13612266,0.04123322,0.039628632,0.09416489,0.014960936,0.40217528,0.049086127
0.055166956,0.053992465,0.014614146,0.77071005,0.0006972968,4.5762572e-05,0.03128533,0.0022459326,0.030044436,0.007361813,0.033835765
0.2302939,0.006718988,0.14443937,0.000986853,0.19871718,0.044924214,0.040841013,0.006339265,0.049359184,0.02722392,0.2501561
0.16183996,0.011034885,0.0036852467,0.6865676,0.008087707,5.913218e-05,0.012052164,0.00010309523,0.009225816,0.02276772,0.0845767
0.0026687123,0.0022519086,0.0022904389,0.21913798,0.040787023,0.044178694,0.6359335,0.022180827,0.030550096,2.1916435e-06,1.8686467e-05
