"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","Normal Epithelial","PVL","T-cells"
"1147",0.000191665507798096,0.213887829004946,0.250472311656815,0.246694367699354,0.0236185815345785,0.000191665507792665,0.22096731809808,0.0439762609906358
"1148",0.00374350549508776,0.139902437369565,0.6324963689266,0.0948633038730082,0.0659911394013471,0.000154079391684587,0.0316966972515413,0.0311524682911666
"1149",9.81165810180548e-05,0.102028596047295,0.656326835247838,0.0997230699283028,0.0977645990256658,9.81165810175119e-05,0.026331117102661,0.0176295494862013
"1150",0.000104685926315307,0.0952605491996088,0.806004683036856,0.0389091479619276,0.043263556991458,0.000104685926311172,0.00185614196741654,0.0144965489901067
"1151",0.000146381381389778,0.0753448775921647,0.775555231628265,0.0607668706053171,0.0449650772724365,0.00182341846526007,0.0353616210140466,0.00603652204112024
"1152",0.000152347492875497,0.047651677972349,0.851929098102209,0.0197066855552534,0.0677738168340868,0.000870583287741447,0.000759461834100585,0.0111563289213846
"1153",0.00015877656237002,0.0730161094458757,0.775379117477893,0.0420003087309684,0.0752227666533406,0.000256874209057912,0.0184840113842887,0.0154820355362058
"1154",0.000163930035278715,0.0575327672753907,0.844102791636785,0.0251794370374764,0.0558266958074601,0.00016393003529293,0.00796990076562576,0.00906054740669053
"1155",0.000159271762957287,0.070147434987382,0.772345672690046,0.0431231529940316,0.0837663085561366,0.000159271762954246,0.00952186488359464,0.0207770223628977
"1156",0.005398225857745,0.138064137720103,0.352076356738435,0.382057131056793,0.0417607406546965,0.0154685256149028,0.0515636049120375,0.0136112774452873
"1157",0.0441371876369967,0.406404608161574,0.215031632482394,0.0668913489275116,0.187076531906771,0.00126777457929254,0.000200031120258898,0.0789908851852017
"1158",0.00011013199612692,0.0502083114236817,0.844008140860992,0.0174525110322769,0.0404093111251419,0.0286137665056303,0.0101729688594568,0.00902485819669366
"1159",0.000113833182969994,0.0455058777514182,0.860780413949875,0.0223262976681803,0.0478584715484797,0.000113833182964451,0.0121437008350713,0.0111575718810409
"1160",0.000107772269139041,0.0393028532181872,0.857025339902407,0.0120924548763938,0.051938552689024,0.00901117748679228,0.00651611535639427,0.0240057342016624
"1161",0.000756886975108543,0.0561071332996389,0.822725093375674,0.0340897925652724,0.0439415949988298,0.017419050525816,0.00353182930266848,0.0214286189569914
"1162",0.000142494678590686,0.143909016763946,0.557514373064813,0.0495408461130977,0.184647632144179,0.00274616094034651,0.00609479876537581,0.0554046775296516
"1163",0.000150802981120733,0.0636202913894903,0.835209672986622,0.0172565157271066,0.0563573155229852,0.000150802981130425,0.0140329836231156,0.0132216147884292
"1164",0.00200707845407327,0.127825923728239,0.63388589557022,0.0367100066596506,0.150706755551908,0.000159583708221874,0.000159583708221873,0.0485451726194655
"1165",0.000154361077296205,0.0517824503072244,0.850854737322933,0.0189668405957773,0.0249726700983343,0.0407285462443757,0.000154361077335835,0.0123860332767234
"1166",0.000161333725843056,0.0445738884144106,0.852340631175286,0.0339311879292125,0.0487726610594706,0.000825807905668196,0.00820386343822562,0.011190626351884
"1167",0.00345735197309495,0.194826214726754,0.591429785544519,0.0815787634544055,0.084316270220043,0.000146447371214637,0.0182824842132139,0.0259626824967554
"1168",0.0114636544912778,0.159950527313659,0.575182259119215,0.0638495642368912,0.107434419143874,0.0395599201347601,0.00865265543150437,0.0339070001288176
"1169",0.00391352377340332,0.0772205818620894,0.784517778452461,0.0319270285507896,0.0845754091110885,0.00347078351234459,0.000105861597920678,0.0142690331399027
"1170",0.000149401258962058,0.114258985497372,0.765733850994269,0.0331618908500328,0.0542714301638499,0.000149401258950563,0.0112887267827733,0.0209863131937899
"1171",0.000108771976882989,0.0546429518131164,0.814318284045474,0.0282649404632538,0.0710513184913802,0.000108771976890571,0.00633704325195489,0.0251679179810476
"1172",0.00014632823150499,0.121298864272741,0.56703416970126,0.102886148558897,0.0804465128396319,0.000146328231501337,0.0652385667427283,0.0628030814217357
"1173",0.00685568767406133,0.11009880324987,0.660071001872104,0.0494923740411291,0.137121476323278,0.000155741709117813,0.0237839702913937,0.0124209448390455
"1174",0.00195984944428077,0.165983197488217,0.64647005038126,0.027902459910478,0.115901905937159,0.0037288821240358,0.0147851119139791,0.0232685428005908
"1175",0.000148994205985441,0.138746635167121,0.627992438172064,0.048942684676293,0.151099884034999,0.000185933568265951,0.00403831313488301,0.028845117040389
"1176",0.030115798718703,0.24391485713669,0.185119015355589,0.153807590331199,0.223383050315519,0.000288030353510252,0.0227966359004128,0.140575021888377
"1177",0.0107195040809889,0.081264427881548,0.746719762958864,0.0342476052399317,0.0713542646035014,0.000173460128200825,0.0208434265242586,0.0346775485827065
"1178",0.000105449387298908,0.0462526115896215,0.868226339860104,0.0310817671408462,0.041323985256532,0.000105449387291922,0.0127989479910139,0.000105449387291922
"1179",0.00171328530616403,0.0736741002848064,0.818849095318485,0.0292295001191631,0.0513023702870919,0.000153500838036655,0.00986849365816772,0.0152096541880849
"1180",8.71289376576298e-05,0.0602057260950745,0.0743399558699491,0.441086477582563,0.00377366030078212,8.71289376582289e-05,0.420332793338657,8.71289376582389e-05
"1181",0.0366282553922662,0.186382764157442,0.41425427493351,0.0381450902972473,0.236018226210353,0.00578943922644958,0.00237621277564504,0.0804057370070871
"1182",0.0307917286827082,0.278233253768379,0.461129743166177,0.0650535324343789,0.0960510049358403,0.0167384412025789,0.0115143085225031,0.0404879872874348
"1183",0.000104415405538546,0.0532385081242489,0.854565918849453,0.0309781510883184,0.0444156932161909,0.000104415405536618,0.007420580677514,0.00917231723319935
"1184",0.00337741726668284,0.154167215871542,0.584376615855106,0.0214219425429601,0.196280901857851,0.000142371909562955,0.000241837173816656,0.039991697522478
"1185",0.00716231942502537,0.0517381632992014,0.806695492011432,0.0402221478164236,0.052291283770626,0.00361174255388849,0.00696462116768909,0.031314229955714
"1186",0.00373897314601042,0.10337075146531,0.821481582340307,0.0257259814289059,0.0266782236992766,0.000152174144333819,0.00984812133921308,0.00900419243664257
"1187",0.00212481858470636,0.103912568405321,0.5731251842421,0.082919268452689,0.164897168803912,0.000146123801832416,0.0326600310166162,0.0402148366928237
"1188",0.00360089785797934,0.0527573829858591,0.858971527193318,0.026935160001288,0.036274524507123,0.000166402325933827,0.0104464253118636,0.0108476798166351
"1189",0.000154928136419569,0.0791164718950685,0.686252692208245,0.0439936825093932,0.0985795732537119,0.000154928136407277,0.00330317682055663,0.0884445470401976
"1190",0.000150832768817873,0.111798421230183,0.615072798489697,0.106239756575294,0.0689083913504379,0.0526030086031218,0.0278986727284516,0.0173281182539976
"1191",0.000155466151685737,0.066307079725376,0.749932568573636,0.0264584471531522,0.0859304159484721,0.00015546615169966,0.0195586786988093,0.051501877597169
"1192",0.000162901762033032,0.163114054415711,0.602687587763891,0.0646206839035012,0.0992685469156693,0.0306629708196131,0.000162901762033037,0.0393203526575487
"1193",0.0136643556286136,0.205057832169365,0.566078632611978,0.060538279625717,0.0795703975849378,0.000149182079810159,0.0171946139843698,0.0577467063152087
"1194",0.00913258707245573,0.09711851505935,0.547208844867905,0.0379756976251504,0.201213195310483,0.000202919626447198,0.00247537918976093,0.104672861248448
"1195",0.023633393471008,0.254158942651664,0.394064181024079,0.0686481748560209,0.126222940499773,0.000330958075877143,0.000330958075877144,0.1326104513457
"1196",0.00983327670995665,0.0551061352669476,0.767403942655129,0.0280886447988531,0.104984092801743,0.0005515321292567,0.0115155350200269,0.0225168406180871
"1197",0.000160512346034623,0.105039837881037,0.760426925517746,0.0263154566305112,0.0791732942458741,0.000160512346025368,0.00391251266624216,0.0248109483665302
"1198",0.000100828128828325,0.0839303176503299,0.789290163341144,0.0212444016628206,0.0822480802453928,0.000100828128837664,0.000100828128837665,0.0229845527138095
"1199",0.027385229588931,0.415762355443396,0.207273803733483,0.0212053306199286,0.202010714622657,0.00842075978925934,0.00475616073790434,0.113185645464441
"1200",0.000154726316586423,0.10677617811657,0.781693633105992,0.0532358468997928,0.0438695453668497,0.000154726316581124,0.00769577490668268,0.00641956897094529
"1201",0.000149074108817668,0.188543370592647,0.688844758328451,0.029751551064843,0.0633176749679627,0.000149074108818641,0.0136363411262364,0.0156081557022238
"1202",0.000203577112207185,0.123183473110372,0.5174937686913,0.0587711906236126,0.205566549749039,0.00700916434648873,0.000203577112224373,0.0875686992547552
"1203",0.0139907673152955,0.177944570793244,0.509411474872195,0.0875471854400637,0.108060841946904,0.0144248677243264,0.0230658154895982,0.0655544764183737
"1204",0.000139283939840368,0.145193298284793,0.539513886587287,0.0657731454009948,0.187843838139481,0.000139283939837578,0.00801176260936817,0.0533855010983987
