B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,T-cells
0.000433504,0.1616706,0.6312584,0.041646782,0.037233602,0.0036309373,0.11284041,0.011285786
2.467258e-05,0.4469508,0.5130644,0.0020768722,0.0002583858,0.00017544051,0.0118821375,0.025567286
0.24755794,0.14526312,0.0004356821,0.048735388,0.11922005,0.00032482352,0.057496864,0.38096616
0.2337111,0.08066008,0.016697569,0.11455202,0.16304924,0.06321572,0.14668646,0.18142776
0.00018214263,0.18030153,0.46459824,0.006176534,0.0013799805,0.00030766646,0.07168849,0.27536544
0.0018741642,0.19582564,0.4644348,0.17969278,0.05423947,0.00090100826,0.101650834,0.0013813104
0.0699684,0.005431203,0.023876278,0.037103742,0.20523095,0.23934138,0.19476575,0.22428223
0.0037982047,0.17403524,0.4220497,0.17868817,0.11822904,0.06732711,0.029304821,0.0065677147
0.13365428,0.0011744284,0.32426015,0.010204927,0.0004633538,0.32009396,0.19425182,0.01589706
0.32095844,0.087401,0.12487146,0.001257811,0.017632853,0.26319596,0.16642591,0.018256541
0.0018352288,0.30531192,0.20443308,0.06760712,0.01097971,0.13359022,0.27264863,0.0035941056
0.050298914,0.03612019,0.0014987227,0.006574248,0.29690844,0.09071178,0.14418465,0.37370306
0.12061308,0.059340816,0.032899603,0.019586327,0.49649125,0.026630655,0.11900509,0.12543319
0.24870396,0.1672354,0.11989209,0.022573043,0.09905485,0.12739532,0.09735907,0.117786236
0.014947269,0.0059091314,0.13675322,0.09225975,0.16050746,0.4269492,0.062341712,0.10033222
0.12741163,0.079098105,0.15338019,0.012288518,0.24452673,0.14434594,0.015462173,0.22348677
0.0014447222,0.21954742,0.5518216,0.0051254476,0.00063371536,0.0013913988,0.060171064,0.15986466
0.03370394,0.2848815,0.43091923,0.015680185,0.20840523,0.008681872,0.005879549,0.011848534
0.21295488,0.19110624,0.03707997,0.062300973,0.20734614,0.0012695624,0.105619535,0.18232274
0.024178263,0.26082057,6.487146e-05,0.33373815,0.0044209044,0.0003896132,0.22886556,0.14752214
8.790114e-05,0.3948893,0.55637944,0.0045669414,0.004323225,0.0015296801,0.0074356403,0.030787867
0.07449776,0.025026765,0.4551282,0.0023876384,0.06397527,0.24088182,0.09764473,0.04045783
0.2966229,0.06566103,0.13093574,0.033159696,0.14866951,0.28854662,0.02471775,0.011686772
0.08023607,0.028160756,0.38008446,0.04032829,0.030743321,0.32942525,0.010522414,0.10049945
0.29777956,0.040784076,0.24097912,0.0008406987,0.037167296,0.30613795,0.07392599,0.0023853036
0.00026976803,0.07004983,0.6923772,0.171146,0.007066921,0.020482961,0.012700473,0.025906852
0.18205383,0.11907629,0.03363531,0.1513747,0.087426044,0.11406239,0.13970444,0.172667
0.057284676,0.1913198,0.20259881,0.10030317,0.046105668,0.10064986,0.1674534,0.13428463
0.045952503,0.09619332,0.008971255,0.29756868,0.09766132,0.22449213,0.052697547,0.1764632
9.130504e-05,0.15428905,0.39567733,0.034307107,0.014181861,0.21623655,0.009302537,0.17591426
0.00066742447,0.21976925,0.5282533,0.19331253,0.034322795,0.006964078,0.016047148,0.0006634584
0.18245716,0.09113273,0.005167089,0.15661214,0.10884125,0.000660236,0.43645585,0.01867352
0.26706025,0.040767528,0.008781353,0.041707456,0.22329485,0.16582933,0.1418706,0.11068863
0.0056107678,0.012533004,0.65816367,0.13789164,0.0005986838,0.15977134,0.024523385,0.000907493
0.07411651,0.090359405,0.2047364,0.12667201,0.082112364,0.2006866,0.011281355,0.21003535
0.0010482954,0.3749522,0.38349348,0.15546948,0.020892799,0.0012065674,0.007821308,0.055115856
0.14047548,0.123366036,0.0012147857,0.07864312,0.3867121,0.0014388227,0.03409579,0.23405388
0.20989773,0.0034986646,0.20302093,0.1471041,0.018183889,0.34787595,0.06589084,0.0045279283
0.115954675,0.112523824,0.013267001,0.038045317,0.12841406,0.010319768,0.21012862,0.3713467
0.24589422,0.16171262,0.03763959,0.05685841,0.21899045,0.049702186,0.095609464,0.13359304
8.093858e-05,0.0695556,0.50543225,0.0022524511,0.002000267,0.29073477,0.07963791,0.05030579
0.19399044,0.001742565,0.18946578,0.0021181644,0.18684295,0.27135634,0.06764786,0.08683594
0.025087923,0.00018953028,0.40021467,0.0005487723,2.2833588e-05,0.4709821,0.10229882,0.000655374
0.011963258,0.12594411,0.5629005,0.017831929,0.0011607485,0.0027385466,0.102564715,0.17489617
0.07864402,0.124746665,0.00046472403,0.29138714,0.19049391,0.0018715602,0.20061813,0.11177387
0.008082487,0.026874688,0.7008209,0.1565956,0.03049963,0.040276907,0.033370133,0.0034796386
0.048674766,0.0058335243,0.15013592,0.07519061,0.23829506,0.4497548,0.01981895,0.012296299
0.20591298,2.5874353e-05,0.027618155,0.000114959534,0.002891262,0.6060401,0.15276426,0.0046324027
0.09120299,0.12947983,0.55397934,0.004376103,4.7925147e-05,0.12816778,0.0890508,0.0036952933
0.20976011,0.0036879848,0.019036885,0.061074495,0.384741,0.18570393,0.060568865,0.07542673
0.06436727,0.14221178,0.27791724,0.13834885,0.09910267,0.031942915,0.21206737,0.03404194
0.22042698,0.31213427,0.057842925,0.12710041,0.0013679661,0.0026753445,0.1517887,0.12666342
0.009341739,0.26339963,0.2834223,0.037351895,0.14336464,0.19982171,0.054055344,0.009242706
0.22255345,0.0807611,0.23861724,0.12641932,0.10747689,0.014386643,0.027342796,0.18244258
0.19582307,0.025921186,0.08332615,0.12490144,0.1856725,0.1391039,0.0069211153,0.23833063
0.22113441,0.23549801,0.005975166,0.09066923,0.08887,0.005095425,0.13874602,0.21401171
0.11567556,0.0024875044,0.01690211,0.066238254,0.1725532,0.22945952,0.14439905,0.2522848
0.1943118,0.027362859,0.07336881,0.02188182,0.2214855,0.14937378,0.13853654,0.17367895
0.14237073,0.060597576,0.16419038,0.13690293,0.1534802,0.079129145,0.1266073,0.13672176
0.11556148,0.13562724,0.04959722,0.1690785,0.2470782,0.018362774,0.076464064,0.18823054
0.027252275,0.06966926,0.0564875,0.17966601,0.13404718,0.11696857,0.24982373,0.16608545
0.0002496996,0.21188332,0.26679322,0.2630114,0.0011276522,0.0019981465,0.24872956,0.006207028
0.0023283253,0.14205395,0.5056087,0.0084365625,7.0337825e-05,0.29445153,0.04424985,0.002800793
0.16425762,0.23880184,0.071432754,0.003781149,0.026684595,0.39763224,0.06839812,0.029011725
0.2720877,0.056999467,0.04752637,0.03286533,0.13248926,0.23446965,0.0024371452,0.22112508
0.035302512,0.00963136,0.18871425,0.1764973,0.1039219,0.3362114,0.018488644,0.13123263
0.08455719,0.07651327,0.022610892,0.02782889,0.27049494,0.23407102,0.03417357,0.2497502
0.30531192,0.102240466,0.0075164326,0.011533461,0.22544116,0.011582493,0.035367806,0.30100626
0.081440754,0.047616586,0.19569567,0.0316838,0.21858014,0.24120027,0.16279538,0.020987397
0.22118717,0.1457624,0.086417876,0.0688989,0.055868212,0.27114496,0.09017549,0.060544997
0.019110367,0.12054202,0.0971407,0.039982025,0.26335156,9.492399e-05,0.16370693,0.29607147
0.00018077575,0.40020669,0.32653183,0.03812419,0.0122339185,0.13792008,0.06293483,0.021867711
0.25507814,0.07622927,0.011012091,0.020837141,0.25362512,0.006636604,0.02541352,0.35116822
0.14835085,0.15131253,0.017569564,0.19764796,0.09394878,0.046771742,0.15805146,0.18634716
0.10072771,0.061747868,0.02154632,0.14373952,0.17555316,0.2466859,0.056342658,0.19365686
0.11787172,0.035718605,0.10179017,0.09297428,0.11184487,0.31467098,0.023859994,0.20126939
0.118551776,0.018847201,0.031780172,0.14737558,0.33969903,0.26676932,0.063611045,0.013365886
0.22921431,0.0022842411,0.1329873,0.07880386,0.16032478,0.35044622,0.0064763376,0.039462868
0.016455494,0.0795696,0.008622733,0.17193022,0.2488271,0.30677617,0.016536843,0.15128183
0.31259343,0.0015358871,0.0055315886,0.016972348,0.14274973,0.43868685,0.043734483,0.03819572
0.19490154,0.0007507691,0.011333901,0.035929862,0.23001435,0.22772855,0.118769325,0.18057172
0.0010357142,0.042907327,0.41679326,0.23941943,0.10523355,0.01583698,0.009698041,0.1690757
0.20951487,0.1066668,0.013551997,0.081442624,0.09326534,0.20559156,0.22391373,0.06605307
0.004253215,0.0005382583,0.5103035,0.00015718557,0.00010333899,0.45293212,0.029945977,0.0017663399
8.075012e-05,0.39948767,0.44456017,0.030540623,0.00368546,0.007234723,0.046581108,0.06782947
0.005239474,0.0016816462,0.039659895,0.011552731,0.00015229269,0.7508521,0.19000141,0.0008603744
0.004296487,0.11103806,0.2945551,0.23584092,0.014711196,0.025153402,0.1390072,0.17539766
0.001447035,0.19449307,0.5627455,0.0006733886,0.0061562834,0.0071975593,0.1961794,0.031107739
0.0008261737,0.2751788,0.6862222,0.0017844499,0.004011968,0.015212199,0.006680508,0.01008368
0.15776417,0.11428417,0.13665773,0.09158191,0.10729759,0.15291,0.23519933,0.004305129
0.27880967,0.12612447,0.00047573334,0.03834807,0.1363419,9.048828e-05,0.093227215,0.32658243
0.022691317,0.10372584,0.5845262,0.17013872,0.06985346,0.0026433156,0.039574943,0.00684623
0.0002116618,0.018176023,0.57705605,0.00074564316,4.451039e-05,0.20716761,0.10851088,0.08808764
0.0013243915,0.22702995,0.4029891,0.0064178277,0.0048640734,0.00040139002,0.1252878,0.23168543
0.26449275,0.06715162,0.0025723183,0.09390895,0.3013463,0.00085990306,0.044982065,0.22468612
0.028874869,0.2036822,0.53546,0.076014966,0.009275838,0.018508881,0.11702268,0.011160554
0.14088535,0.003909931,0.12247087,0.15276396,0.113665745,0.17511359,0.13573608,0.15545452
0.017131237,0.060608774,0.6445654,0.1528144,0.0096014645,0.017445784,0.088131845,0.009701113
8.4355706e-05,0.3788985,0.4023707,0.027432177,0.0022425689,0.023974229,0.111678675,0.053318784
0.04995405,0.017977843,0.424217,0.22184953,0.020588808,0.11669481,0.1056041,0.043113854
0.2510986,0.11194873,0.00074546866,0.036957506,0.20842935,0.0005074083,0.06899126,0.32132167
0.019698024,0.00071678555,0.038373366,0.04101565,7.689977e-05,0.8655001,0.033752274,0.0008670025
0.51872784,0.117413715,0.0063190972,0.16894294,0.059892695,1.957976e-05,0.08989447,0.03878967
0.025790215,0.01532374,0.18926951,0.090832986,0.10614097,0.43845955,0.101297855,0.03288517
0.486629,0.15651259,0.00018247233,0.014843045,0.196875,0.000114317474,0.008071476,0.13677208
0.0006513962,0.12019359,0.5785856,0.0017428114,6.2635154e-05,0.23600599,0.04804938,0.014708589
0.251422,0.17992708,0.0040142126,0.0129807275,0.1061955,0.007419489,0.42754215,0.0104988525
0.39139897,0.17946929,0.03189188,0.067145385,0.16346237,0.0010748028,0.048492823,0.11706455
0.11556819,0.00010206606,0.25863343,0.0030625,0.010933177,0.5905844,0.013219229,0.007896922
0.31409442,0.025407229,0.0055257007,0.017414102,0.2548353,0.0017349096,0.03720231,0.343786
0.00025307032,0.02579055,0.71388793,0.17998412,0.00014326314,0.05350447,0.0055440273,0.020892588
0.0016808845,0.0010398197,0.019503197,0.10433048,0.014267007,0.4976582,0.3565582,0.004962174
0.2008592,0.05814433,0.4256128,0.015769014,0.01595588,0.22492059,0.012812379,0.045925774
0.1224296,0.0064562103,0.063532025,0.064114764,0.24097815,0.021929396,0.27864844,0.2019114
0.0059583248,0.0008290406,0.13383391,0.16231526,0.0012842293,0.3557217,0.3375552,0.0025022898
0.00035897232,0.38016492,0.3474928,0.02998131,0.013707185,0.0010311401,0.048001528,0.17926216
0.32823348,0.22677785,0.0055625006,0.017366836,0.21683027,0.00758975,0.032812417,0.16482693
0.22550057,0.0036489374,0.036219005,0.0030957162,0.29073423,0.31463218,0.06831082,0.05785851
0.046300773,0.11826367,0.19036108,0.13864402,0.09203152,0.024434667,0.17033172,0.21963254
0.00011084441,0.10991645,0.81886816,0.020318225,0.027462676,0.0049722907,0.017722042,0.0006292897
0.07111299,0.0052897567,0.42137936,0.009655841,0.08650445,0.33419442,0.07137739,0.00048587684
0.003702669,0.20216429,0.27074346,0.010685196,0.01693245,0.06832055,0.21676826,0.21068312
0.20310797,0.028937712,0.037782185,0.19502193,0.17853288,0.121532515,0.11363304,0.12145172
0.0022993993,0.053186096,0.1653984,0.2356449,0.0070408136,0.37602103,0.1579501,0.0024592387
0.112149104,0.09894482,0.4120466,0.032922495,0.18097231,0.020779762,0.01652164,0.12566331
0.0007248209,0.27491263,0.41915047,0.106008835,0.01585653,0.0020145266,0.15106173,0.030270416
0.23145205,0.06496756,0.049791627,0.030817578,0.2202377,0.11343351,0.046516296,0.24278367
0.0024745106,0.016445866,0.34065858,0.2928881,0.030515034,0.02412508,0.19305399,0.09983884
0.041487344,0.09123013,0.1813766,0.07320769,0.33476084,0.1359964,0.015416941,0.12652406
0.16652824,0.1724849,0.31879008,0.062441852,0.20338662,0.04967718,0.019499622,0.0071915635
0.000233861,0.03227062,0.6933902,0.0700172,1.8186716e-05,0.10714423,0.008072191,0.08885352
0.12046531,0.05358727,0.18499863,0.20340574,0.18853205,0.012072073,0.16638923,0.070549734
0.29776463,0.08195557,0.016217027,0.0802987,0.15030733,0.00031831485,0.07400216,0.29913628
0.23555169,0.2390641,0.011518762,0.0072782016,0.06897239,0.38894457,0.02312044,0.025549855
0.2114239,0.009342062,0.08395675,0.15162107,0.21728876,0.049948327,0.04801398,0.22840506
0.0167793,0.001518404,0.011256394,0.27179855,0.0703465,0.41311875,0.16523878,0.049943283
0.11847555,0.011894416,0.2800008,0.035372157,0.059634194,0.4153121,0.078358114,0.00095267524
0.002057149,0.038023308,0.50718385,0.016173873,0.1443004,0.0040183705,0.10696099,0.18128204
0.29769844,0.13793567,0.0015434951,0.17651129,0.025428561,0.13934672,0.22022223,0.0013135781
0.27929065,0.1796511,0.01210032,0.10450033,0.0825984,0.000961418,0.19573471,0.14516307
0.0063050473,0.003498571,0.008221728,0.07676031,0.027902292,0.8437226,0.033226646,0.00036283516
0.0002624678,0.20002921,0.67163527,0.037058666,0.006420914,0.025268426,0.052145027,0.0071800537
0.29476508,0.06385907,0.00026757555,0.027103264,0.1992599,4.7447174e-05,0.050378032,0.36431962
0.00030211985,0.0830999,0.47352314,0.0015032468,0.001654322,0.2865131,0.026854247,0.12654996
0.50963104,0.002974442,0.00011011315,1.5217832e-05,0.004770743,1.5031943e-05,0.0007353041,0.48174807
4.010151e-05,0.32630396,0.6509722,0.0032707143,0.00031283146,0.00082054944,0.012345688,0.0059340266
0.00014490067,0.008259113,0.8379468,0.0051314794,0.00021065323,0.10436789,0.010713472,0.033225678
0.28950676,0.30545327,0.027703878,0.17012835,0.03185696,0.07414623,0.08243742,0.018767145
0.085405394,0.0381802,0.049550608,0.093868494,0.21255252,0.2958333,0.01755018,0.20705934
0.23575833,0.03254795,0.005155506,0.033490833,0.27810907,0.009665566,0.022822168,0.38245055
0.40349445,0.080072135,0.055881217,0.0014286411,0.10794093,0.08821369,0.17283103,0.09013784
0.3434314,0.118359216,0.12421331,0.04316515,0.09312704,0.039673265,0.14942096,0.08860962
0.20453921,0.10363302,0.06338298,0.06895415,0.119669095,0.11481792,0.004131171,0.3208725
3.2572516e-05,0.11193335,0.45318162,0.012739276,0.046717215,0.3541708,0.02011284,0.0011124108
0.28115112,0.01041589,0.022827715,0.027908053,0.3080872,0.136926,0.08701619,0.12566783
0.060697567,0.0016888414,0.075038046,0.37114784,0.004442768,0.39140606,0.08687341,0.008705475
0.1772089,0.11584124,0.22546819,0.036062088,0.29796678,0.029178172,0.106566064,0.011708503
0.00029624114,0.41703022,0.5118574,0.0031214836,0.002639358,0.00097541756,0.04495642,0.01912341
0.19287293,0.08922079,0.15853424,0.009250099,0.09206811,0.37308663,0.03376448,0.05120272
0.0054583317,0.18434401,0.5683397,0.001835591,0.043308824,0.0005062374,0.09081464,0.10539275
0.0017584955,0.3641114,0.5309834,0.017880365,0.0067599644,0.0065517803,0.04263299,0.02932164
0.15594263,0.008841785,0.0054477425,0.066090055,0.22734466,0.31284857,0.030730143,0.1927544
0.2417781,0.020035412,0.051895797,0.116264075,0.29693484,0.03181425,0.07600943,0.1652681
1.2049513e-05,0.24355233,0.7156145,0.0012472393,0.00019876884,0.0008048994,0.020148864,0.01842137
0.17775953,0.23905475,0.0043164482,0.06351546,0.1610088,0.0027289765,0.27232662,0.07928934
0.05376058,0.007928334,0.17058551,0.20011437,0.123313636,0.20947424,0.04042589,0.19439748
0.03823227,0.32694626,0.5963161,0.005213663,0.00026229757,0.0010487407,0.013741334,0.018239297
0.3239364,0.113433406,0.10639764,0.23115203,0.016611483,0.07667513,0.12381375,0.007980177
0.35847464,0.10224369,0.0003341967,0.010451828,0.123826906,4.4871955e-05,0.009976715,0.39464718
0.20678434,0.0031720072,0.0837464,0.0808063,0.13456935,0.19656095,0.09982379,0.19453686
0.094227664,0.0052058036,0.12956627,0.10522481,0.067877986,0.5810213,0.0068553723,0.0100208
0.2633649,0.077342466,0.115211464,0.03274679,0.18543798,0.07328424,0.10358998,0.14902216
0.068452865,0.21952608,0.0048814276,0.14160503,0.24429062,0.105257854,0.18335088,0.032635264
0.29136485,0.011462543,0.12110391,0.007921523,0.06940761,0.23847927,0.17831428,0.08194601
0.23603049,0.0020214892,0.12420986,0.026613569,0.20259613,0.25047946,0.037971597,0.12007743
0.105560526,0.13715893,0.0034331577,0.0045374604,0.2934653,0.1873432,0.029965362,0.23853609
0.2941153,0.019808352,0.1597729,0.08999376,0.030181995,0.25649637,0.124285236,0.02534608
0.4877035,0.080068305,0.0008236548,0.09008322,0.13151976,0.0016658272,0.028393168,0.17974253
0.281904,0.013603395,0.24328971,0.012714263,0.1796034,0.15149099,0.092063844,0.025330402
0.24537724,0.02619745,0.048622057,0.027865794,0.24505652,0.09581524,0.041853484,0.26921222
0.0009150284,0.45292026,0.42746127,0.03305693,0.0025435179,0.00036924737,0.036948256,0.04578546
0.0014455853,0.0034832337,0.26417363,0.0036307666,0.00088684994,0.4871344,0.23761004,0.0016354768
0.21781185,0.15384191,0.06857769,0.030497406,0.22857952,0.023303129,0.061212905,0.21617565
0.00096803415,0.27375,0.46280771,0.0043850597,0.060800124,0.00042602088,0.043993853,0.15286915
0.0007554506,0.2672752,0.28639412,0.15687329,0.004070386,0.003058489,0.2673078,0.014265299
0.00048181936,0.26006776,0.6275319,0.0015661226,0.0020209653,0.00034088895,0.0906844,0.017306149
0.00017513419,0.30126655,0.5147839,0.0131609775,0.00024022527,0.0015226196,0.006907253,0.16194332
0.24826503,0.046242844,0.20380187,0.037431866,0.006746238,0.41878116,0.030275553,0.00845548
0.18604077,0.13848288,0.00010827093,0.1651174,0.12733908,6.317911e-05,0.16192314,0.2209253
0.017235396,0.004014071,0.04465706,0.24286237,0.0011941083,0.38680142,0.06978241,0.23345317
0.12054692,0.00046103646,0.42702216,0.00094615633,0.00050317316,0.31547844,0.12996575,0.0050763437
0.10459572,0.12725757,0.00076916756,0.21567178,0.02698062,0.09790434,0.18609318,0.24072766
0.23236334,0.07228032,0.0059689595,0.07627379,0.019961476,0.2470758,0.31701833,0.029057924
0.16619459,0.1479497,0.00023899527,0.20751357,0.0733525,0.000104079685,0.21938795,0.18525857
0.24858648,0.07961452,0.10306242,0.07099939,0.14455494,0.062590204,0.13186887,0.15872318
0.18116495,0.0019355065,0.107274115,0.0036080773,0.07521242,0.44215018,0.17975,0.008904736
0.0013726053,0.26535478,0.56042767,0.0037076147,0.032225728,0.1266918,0.0011890244,0.00903081
0.13378,0.20790753,0.0147168115,0.069283135,0.34093022,0.0014920521,0.034329686,0.19756052
0.090249926,0.13455972,0.12320557,0.036997132,0.2264772,0.00018926049,0.12930134,0.25901985
0.34248793,0.019381065,0.13959166,0.10107156,0.10445349,0.12937106,0.11243762,0.051205605
0.35743707,0.16269907,0.013232873,0.05230867,0.13856219,0.00016817106,0.050377972,0.22521405
0.1364584,0.18952358,0.16311687,0.014234363,0.28051215,0.077551976,0.061309017,0.07729362
0.16999234,0.0076619545,0.011629051,0.017389946,0.26282573,0.1543906,0.02161961,0.35449082
0.15752587,0.0017285673,0.04880169,0.020314626,0.10229647,0.21801212,0.18484117,0.26647952
0.010275843,0.34411913,0.26150376,0.010468794,0.0084298905,0.0009590121,0.020655945,0.34358764
0.13517654,0.029351184,0.17641228,0.27926385,0.15948015,0.00012861831,0.036255315,0.18393211
0.00014180348,0.013016061,0.6806816,0.16227342,0.00032669178,0.11312719,0.015092493,0.015340706
0.1435384,0.043258715,0.007936936,0.029403135,0.308003,0.011866677,0.057733282,0.39825988
0.029234268,4.6533576e-05,0.029924419,0.0062095392,0.09823126,0.83401716,0.0016770461,0.0006598701
0.19881788,0.13896476,0.0008395743,0.13385311,0.15718126,0.0019647677,0.13958892,0.22878972
0.0006545766,0.26617223,0.5018028,0.1271868,0.01467366,0.05919545,0.026601363,0.0037130984
0.11703931,0.03079093,0.19065598,0.05195851,0.015517416,0.30968136,0.01819929,0.26615727
0.18932423,0.01890202,0.3564987,0.002122572,0.013790427,0.33023667,0.009204795,0.0799206
0.35746807,0.0028869952,0.039905343,0.0004207618,0.21474689,0.3016969,0.01034842,0.07252663
0.14382164,0.008844099,0.2055995,0.06945112,0.18328333,0.25894958,0.018488724,0.11156206
0.031957764,0.001884002,0.04433563,0.06247592,0.10468595,0.63873357,0.02250724,0.09341992
0.29276145,0.0057704314,0.007300717,0.07984873,0.21303841,0.27900106,0.08233431,0.039944872
0.0889835,0.05570762,0.21453506,0.03005366,0.11427963,0.4336342,0.0091896225,0.053616762
0.20848438,0.09819309,0.018160358,0.1650062,0.10336103,0.11968103,0.013343107,0.27377075
0.0014106301,0.0002555531,0.33139014,0.0036368277,6.5802e-05,0.5777016,0.08521668,0.00032271512
0.018106164,0.12503304,0.11435595,0.36976194,0.026764037,0.0009217012,0.2556635,0.08939364
0.23258308,0.096361965,0.07431601,0.10500698,0.08633675,0.0007168095,0.15057386,0.25410455
0.1908178,0.051343862,0.0035523798,0.013662158,0.3099245,0.00024579754,0.07306492,0.35738856
0.52310705,0.0033683318,0.0001393243,2.853688e-05,0.006899487,2.4514424e-05,0.0006516054,0.46578112
0.15009284,0.037000082,0.2464858,0.0119689815,0.0057973154,0.4245854,0.078600496,0.045469083
0.07885497,0.12907416,0.23115113,0.3164158,0.11864087,0.0011525821,0.0036591687,0.12105134
0.08177605,0.08369216,0.104133576,0.085054286,0.028061103,0.15374863,0.016269911,0.4472643
0.16205728,0.092340864,0.43449008,0.026171055,0.05574698,0.13152857,0.095880225,0.0017849553
0.040913783,0.105291516,0.04262741,0.13814136,0.0024595964,0.19130963,0.09997372,0.379283
0.021985082,0.07379838,0.103958406,0.24742433,0.24422365,0.07558139,0.05140958,0.18161921
0.0439676,0.01470476,0.38241896,0.01183878,0.008293771,0.36704847,0.16756444,0.0041632433
0.0016698478,0.00019826804,0.097452745,0.009668835,0.00012998878,0.51309884,0.3768829,0.00089855696
0.00061533874,0.08471281,0.6459515,0.003413804,0.0020085382,0.073093295,0.1686874,0.02151727
0.13847597,0.12772365,0.19393915,0.019077754,0.09888108,0.32125455,0.09759111,0.0030567509
0.13240536,0.101628676,0.017095434,0.20958656,0.24516417,0.006445918,0.25464684,0.03302712
0.3017676,0.06854689,0.0029971236,0.10829575,0.095435634,0.001122624,0.108215846,0.3136185
0.29463926,0.18101545,0.037813764,0.02680379,0.078831345,0.1800395,0.0061651687,0.19469172
0.14881966,0.019945407,0.25875193,0.0047141532,0.13856696,0.39334327,0.0048577064,0.031000925
0.24537018,0.07299909,0.105524786,0.085185006,0.007985391,0.31211358,0.17032982,0.00049213576
3.9967717e-06,0.18687637,0.77686614,0.00086744246,0.00014174361,0.0005434689,0.026183002,0.008517886
0.00888668,0.028470118,0.82333153,0.016473893,0.0008580271,0.10251967,0.019057017,0.00040299995
0.1899446,0.0058298544,0.20087901,0.04203563,0.2243717,0.22841215,0.037175965,0.07135108
0.1584106,0.27436164,0.06585281,0.14149368,0.2295421,0.005174222,0.10032951,0.024835471
0.017033312,0.002061063,0.19069077,0.17617261,0.05497326,0.33570167,0.19689497,0.026472326
0.012193275,0.14092878,0.031440347,0.08506843,0.29030955,0.00066542777,0.15086025,0.28853393
0.2939374,0.23139232,0.0110423975,0.06265584,0.22785732,0.006951317,0.028604127,0.13755928
0.271545,0.03361744,0.11151556,0.062883966,0.2644737,0.05496774,0.0707124,0.13028419
0.2478987,0.0044272845,0.005666482,0.121544585,0.09606582,0.3537287,0.16528931,0.0053790947
0.18052907,0.08801538,0.015537756,0.13799132,0.21531215,0.0040103234,0.18253055,0.17607343
0.0067959973,0.011305928,0.13133769,0.12557375,0.109091975,0.2798993,0.1880166,0.14797878
0.2343013,0.072921135,0.026205137,0.053036477,0.28886473,0.04200241,0.013824092,0.2688447
0.043730453,0.0009680519,0.04364815,0.011154747,0.0010300754,0.8213543,0.07218732,0.0059269033
0.0015768227,0.0005820107,0.52372456,0.00024879928,3.7921081e-06,0.44970745,0.023672888,0.00048372181
0.0034572196,0.0004401214,0.005498995,0.0033919443,0.0023904685,0.96927094,0.0047771772,0.010773089
0.30262148,0.23551077,0.02029176,0.015147269,0.16699,0.050075512,0.10607837,0.10328485
0.27304897,0.035768185,0.0016755287,0.012008186,0.27049702,0.23025438,0.05688192,0.11986585
0.017182793,0.2597016,0.42468685,0.029457536,0.13259025,0.047204193,0.048178665,0.04099808
0.00042003964,0.06126549,0.68815374,0.013901209,0.015128391,0.05200845,0.12645805,0.042664625
0.00043331285,0.057225034,0.54119,0.03796772,0.0026045581,0.16966036,0.014453078,0.17646596
0.09004027,0.070959166,0.004927146,0.12279039,0.14094628,0.013772973,0.12128149,0.4352823
0.11052714,0.005854788,0.0031403136,0.051673386,0.20953019,0.48277605,0.03130447,0.10519369
0.22232437,0.11956836,0.06490686,0.10437749,0.15420738,0.032327317,0.030889269,0.27139896
0.1096648,0.008642399,0.032561958,0.0122391945,0.2814012,0.1651818,0.030499361,0.35980928
0.21928741,0.07260563,0.02827904,0.08152269,0.06391971,0.025020298,0.2829638,0.22640142
0.22462797,0.24723989,0.010016077,0.16903055,0.23496929,0.00013000851,0.088286795,0.025699416
0.10811221,0.0027054572,0.0180349,0.026358806,0.3454389,0.3571415,0.029159676,0.113048546
0.00069759646,0.29519042,0.31380242,0.13651648,0.056537773,0.00023179302,0.030328121,0.16669536
0.29492664,0.14028782,0.023252757,0.10015492,0.11011772,0.033390716,0.019997798,0.2778716
0.21297905,0.064606205,0.008826103,0.044486593,0.23748098,0.061516687,0.1542303,0.21587408
0.33477795,0.21873835,0.00016479765,0.10311109,0.023754025,0.0011760592,0.085770614,0.23250711
0.0056106867,0.0071657216,0.91170526,0.016412761,0.00054857804,0.04672889,0.0082899295,0.003538171
0.26725265,0.22295222,0.0029483791,0.1605643,0.035797022,0.14206679,0.14078484,0.027633771
0.19685753,0.16002002,0.061703257,0.003395687,0.25042057,0.13152716,0.0023556638,0.1937201
0.0027319277,0.034330912,0.65443903,0.20678043,0.018554362,0.009891052,0.051288366,0.02198393
0.1317122,0.036934,0.47812015,0.016786251,0.13483769,0.0033993004,0.16059159,0.037618846
0.055518318,0.30461293,0.25149223,0.08542467,0.0739167,0.011301149,0.10665047,0.111083485
0.003438286,0.18144962,0.47140005,0.0036602553,0.046510957,0.004401225,0.064650916,0.22448865
0.00040374068,0.025630666,0.52481055,0.010474399,3.086932e-05,0.31583884,0.02763571,0.09517523
0.049240433,0.0153430095,0.25025475,0.40957248,0.13956805,0.0032117148,0.04119974,0.09160986
0.21076253,0.071429245,0.0012127195,0.13159788,0.15516612,0.0061222734,0.09137895,0.3323303
0.030575166,0.2584244,0.002728544,0.051093258,0.11982945,0.3109923,0.2013773,0.024979532
0.051014103,0.119639546,0.39616716,0.26748517,0.0021582805,0.15661962,0.0042470363,0.0026690615
